Treated1_PE,Treated2_PE,Treated3_PE,Treated4_PE,Untreated1_PE,Untreated2_PE,Untreated3_PE,Untreated4_PE
101.55,123.677,93.8119,130.25789,6.83474,23.784300000000002,15.9488,14.5795
0,0,0,0,0,0,0,0
1,1,2,2,0,1,2,1
1.999998,1,0,0.9999996632700001,0,0,1,0
69.36644399999999,98.40043,53.402077999999996,80.580197,35.651844000000004,50.6562,28.416648000000002,45.7369192
11.951,3.85309,2.92335,3.85307,7.80413,12.7674,10.90206,10.87758
0,0,0,0,0,0,0,0
53.1683,60.189800000000005,20.4409,44.565500675966,72.626,74.5596,50.4615,57.9611
8.58722,0,16.0207,13.031,17.5253,11.5468,13.1296,18.7616
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
33.99992,24.841549999999998,31.73529,47.87899,50.13443,71.09949,57.427980000000005,70.66973014439898
0,0,0,0,0,0,0,0
34.605000000000004,36.398669999999996,34.90125,28.682589999999998,41.91175,54.67884,46.06223,47.945620000000005
12.9356,16.6528,9.0488,26.9365,24.34614,33.459,24.3337,13.5085
4.046187,7.926844,2.477628,6.98585,3.457471,4.934359,2.9145250000000003,10.239291
36.975730999999996,59.755758586,42.64359279999999,76.63716083613,44.860906,58.33128099550301,57.73130299999999,49.85384265656
31.689631,48.00004,32.63174,47.95931,48.315975,50.24172599999999,67.11359,48.25076
24.8728,31.895950000000003,22.72108,38.277080000000005,27.86066,34.11786,26.15015,29.141472
18.2131,28.7501,43.80177,65.74597,135.08939999999998,123.42756,87.40853999999999,75.81732
14.349293,8.71677,22.703751999999998,24.452973,6.6053169579999995,15.943928999999999,22.01165,8.16299
85.49409,92.90510781,64.664,111.4015,8.12771,8.86685,7.0533459999999994,4.258744
14.27738,24.97601,23.32532,31.976,4.976024,6.301360000000001,8.65068,7.325340000000001
0,0,0,0.5,0,0,0,0
6.68914,0,8.48162,6.66793,17.9504,19.1327,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
7.61236,2.07943,5.3192,14.38812,7.581131,22.587336,10.418604,8.11534
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
1.22398,0,3.8659,0,1.08416,1.85254,0.556323,0
121.65334999999999,169.217208,72.592252,51.055192000000005,41.494687,42.3608182,76.3262304,44.06379
0,0,0,0,0,0,0,0
6.14726,8.25394,3.17104,6.96526,15.4302,38.9328,29.0934,25.6789
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0.425673,0,0
0,0,0,0,0,0,0,0
21.000000999999997,28,18,38.999991750309995,34.999973000000004,46.999970000000005,42.99999,32.00003
35.1837,56.433,28.5549,83.5622,40.9782,82.9679,58.9278,51.5002
4.7535,6.94057,0,3,11,17.77575,17.74537,6.76067
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2.64668,4,1.622768,7.09289,1,0,1,2.00289
19.994806000000004,42.153529999999996,19.894506,37.06549,21.765084,22.171685,20.003549999999997,21.616251000000002
37.32859,38.90704,25.6191,30.0211,11.289729999999999,19.58689,11.85621,13.89199
54.12501999999999,53.53748,46.79999,82.43637,68.7108,121.12012999999999,106.72361000000001,71.3634
0,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0
16.832800000000002,28.7991897,14.3805247,35.44281,53.17118,77.46383000000002,49.625409999999995,51.02257
0,1.31123,0,1.68874,0,1.57609,1.86992,0
0,0,0,0,0,0,0,0
98.00005,142.0001,91.99998,114.35170000000001,65.00003,79.999992,14.116473,82.99999000000001
54.20035,85.89961,59.91820499999999,77.7163911,31.710273,53.972511000000004,35.515015,25.926952
37.186,40.126,31.4526,44.7543,30.6487,27.3114,20.6434,20.0352
0,0,0,0,0,0,0.630265,0
156.46281,167.37491500000002,138.384087,265.80905,252.12928999999997,344.1370100434993,245.04388180000004,211.311148
4,3.4406800000000004,0,9,1,2,0,0
0,0,0,0,0,0,0,0
21.7778,8.741727000000001,8.661246030000001,39.15124,16.2178765,27.4897,14.26722,42.08507
0,0,0,0,0,0,0,0
1.36692,12.36366,2.78897,15.10751,8.558530000000001,19.99858,31.000010000000003,26
8.350019,10.424653999999999,5.348987,12.958659,3.60655,16.00628,5.665393000000001,3.297643
9.538450000000001,13.3563,6.2975200000000005,18.33388302808,19.758614,20.146843,13.9784,10.56837
0,0,0.45789599999999997,0,0.46008158,0,0.47206803,0
0,0,0,0,0,0,0,0
1.9701499999999998,3.14728,4.49909,2.76958,2.12523,1.9352209999999999,1.12592,0.493484
0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5.56762,4.92571,0.210586,5.20952,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5.87533,13.181133,4.87533,10.87425,11.458359999999999,8.049808,6.645059999999999,9.794418
0,0,0,0,0,0,0,0
13.999996,14.999953359999997,15,22.012005040000002,7.999996,8.019274,23.00002,14
0,0,0,0,0,0,0,0
1,2.999999,0,1,1,3,1,0
0,0,5.99244,3,0,1,2.000004,3
0,0,0,0,0,0,0,0
26.57461,35.049,18.99997,38.000008,12,16.045560000000002,11.999960000000002,14.999960000000002
0,0,0,0,0,0,0,0
1,0.866735,0,0,2,0,1,0
34.000029999999995,58.999959999999994,38.99996,69.00004,37.000020000000006,74.99995,45.000006845,44
0,0,0,0,0,0,0,0
1.758683,3.92319,26.09639,5.180817,0,2.814831,2.4941982,1.8290549999999999
8.3741,6.35576,11.63944,11.71386,9.18434,7.4524,4.865951,6.39946
0,0,0,0,0,0,0,0
6.327864,9.096333999999999,1,8.834507,2,0,2.938875,4
0,0,0,0,0,0,0,0
0,2,0,3,1,1,6,1
0,0,0,0,0,0,0,0
23.000039,21.02598,10,27.999969999999998,13.000014094228,25.999990000000004,20.000041220967,14.06595993
0.5,0,0,0,0,0.5,0,0
168.57872,260.54787000000005,154.33491999999998,263.52972,176.84345000000002,360.68689,267.33023,253.47284
2.45375,3.04752,0,5.4107,6.37021,6.61327,5,3.39752
0,0,0,0,0,0,0,0
5.06393,16.968951,20.733648,30.91251,25.098198,40.10198,21.92806,21.598950000000002
3.73391,9.693598,2.16231,2.51155,3.84818,3.82805,17.198936600000003,13.733957
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14,9,9,13.0169,10,21,18,18
30.022140000000004,39.737488,6.3720194101441,42.91889,59.98379,63.10804,9.725491,76.451552
2.434495,15.3591374,4.702519,12.341147,4.616671,9.748518,10.747995999999999,1.82331
0,1.8154,0,0,0,0,0.916523,0
1.01683,2,5,1,4,5.052983,4.0000016095,4.01493
1,0,0,3.281825,13.621271,1.21312,1.386144,2
0,4,4,0,0,0,1,0
135.82703,76.01183,147.8336,126.20209999999999,114.97930000000001,117.00851,136.6646327,26.59997
2.403028,2.82056881,7.428189,15.268261036999998,5.48056,1.66013,5.719341,4.815708
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
88.50522000000001,117.09625,92.58453,156.1669,99.49730000000001,104.51797,90.97557,122.63842
0,0,2.59606,0,2.99432,0,3.39228,0
0,0,0,0,0,0,0,0.541128
17.2223,27.967950000000002,6.931020999999999,24.0976,8.50032,16.32271,7.43168,10.3658
7.098940000000001,8,1.85255,18.021610000000003,7,15,8,11
8.55484,16.173268,12.47628,19.477719999999998,13.26415,33.21352,16.417,30.291051721179997
11.00000061,21.999989999999997,15.999994899999999,13.37399,28.999962000000004,25.000007000000004,17.999994,22.00001
6.09572,11.99624,10.931090000000001,19.9261,10.268040000000001,11.29132,5.50314,23.001745
0.54895,3.6361220000000003,2.646849,1,3.11007,2.83488,1.589995,0
0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,11.04057,14,10.0406,22.0811,32.04061,30.0406,2.12271
10.000001,15.785063999999998,3.5012,21.99997,17.81955,12.15942,18.70303,11.999991000000001
1.356516,2.7539000000000002,3.712446,6.356017,0.919669,5.80445,6.000003,1.34556
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0.900668,0,0,0.840414,0
51.1489,81.6107,70.48564,110.0223,89.84212,119.0383,86.5361,72.39
0,2.26852,5.51035,5.27219,5.030411,9.57439,5.01956,6.37453
55.551,106.9096,68.93192,119.37310000000001,51.876599999999996,82.30799999999999,48.1205,52.31863
2.6464,3,0.599441,2.68162,1.59944,1,1.03295,0.363245
10.148,12.0008,7.66829,18.9066,20.6826,14.8996,15.0321,20.0176
1.934169,2.867633,1.949803,1.528133,8.40395266761,26.183390000000003,12.65231,7.678593
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
8.999998,18.99996,13,20,21.99998,30,16.999955,21.02063
0,1.9999959999999999,1,1,0,3,0,1.04892
1,1.496454,1.8604669999999999,0.930233,4,2.689011,3.54645,0.778157
210.75119999999998,260.78568,214.56932999999998,266.54546999999997,266.32017,366.3951400000001,360.85759,306.56646
127.74651,56.466797012879994,50.92530006719999,151.90175200000002,56.9078315,68.9804391914,69.56461,92.62912568499999
9.82148,22.2005,9.02865,22.9579,0.335253,1.66248,0,0
98.00003715416202,137.00003,99.99996999999999,145.000045175246,98.000030172662,180.99993,153.00002,123.99996574690499
21.160750415007,26.0484969498,22.89168,32.005458000000004,15.994720000000001,19.99999,17.99697,11.995231
31.64234,42.654939999999996,28.326449999999998,52.76473,30.583690000000004,62.75723000000001,64.62101999999999,64.27039056000001
58.9385,53.61,48.2902,90.0832,52.9128,86.4956,51.8106,55.03043
71.22460000000001,87.85011,56.19546000000001,120.20327699999999,50.938230000000004,111.48333,58.90192999999999,61.354429319999994
0.584736,3.50237,2,1.70118,9.03206,5.21363,7.807747,9.95948
634.0001,751.0001,569.99339,989.9997999999999,792.9998,1115.0002,855.9993000000001,757.00064
0,0,1,0,0,1.00288,0,0
0.70246,43.94441,7.3694999999999995,12.756920999999998,7.095639,59.9344,13.3068,9.724250999999999
0,0,1,0,0,2,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,1,0,2,1,0,1.00286
4.2949,4.7334,3.07994,4.5138,0,12.16484,9.78546,10.3487
3.79629,7.755648,6.0247,8.36177,17.41636,8.71239,2.13607,7.96029
3,4,2.3943000000000003,10,1,5.53325,3.619997,5.999995
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15,24,22,22,4,3,0,4
2.68743,11.716239999999999,9.800425,3.24979,0,10.47733,16.67536,1.87477
23.00119,24.000049999999998,20.0000064,38.00006,162.99999999999997,220.00009,182.99996000000002,162.00007
0,0,0,0,0,0,0,0
0,0.132972,1,0,2.75531,0.377657,2.71923,0.755315
6.18253,14.03684,4.38769,22.885570560999998,21.7433386024,27.59662,26.226979999999998,2.04653003
206.11734099999998,216.64702,130.5858854190365,208.86894509898002,124.307195431,102.6242597278602,106.18521625209999,128.71340132289
0,0,0,0,0,0,0,0
0,9.22297,0,11.42128,3,2.87316,1.93658,3
25.3788,22.9645,29.38916,53.196189999999994,0.670762561,38.43979,3.67622,29.45662359
8.23539,11.719115,11.7386,8.70617,1.48981e-5,0.365043,0,0
12.083034999999999,28.999930000000003,3.86917,39.583082000000005,23.802625504299996,5.598758999999999,31.743548000000004,32.4062383848
9.201825000000001,16.151914922910002,7.58183,37.75143313609999,4.650394,8.487729999999999,0,4.5551010000000005
0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.5
0,0,1.25205,1.0461,0,0,1,0.983897
0,0,0,0,0,0,0,0
86.9025,127.20210000000002,81.85979999999999,104.4978,161.9152,233.4103,245.5251,174.64090000000002
28.230726,48.64264,46.39482,66.83705499999999,66.72651,93.23581000000001,79.999985432,61.00004
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.952427,7.67814,4.31376,6.0567,2.96614,5.73488,4.72333,3.45587
0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,0
1.8648479999999998,1.920633,2.84091,24.42493,2.104758,4.86803,1.96009,5.10405
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1.8810500000000001,0.0054123,0,0.762109,5.01055,12.7675,6.89182,2.88453
49.963107,64.558,55.723089,95.52108000000001,9.25277,9.30251,12.668664,5.47172
2.08375,7.44811,0,1.15582,1.03941,1.2495,2.06965,2.06495
0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0
5.20645,2.96894,10.4023,2.78871,0,0,0,1
39.0557,130.766,55.2178,97.9475,47.1678,75.4663,48.6444,42.9454
479.9996,656.9993000000001,472.999692,833.0004700000001,1305.9994000000002,1897.0033700000001,1584.0013000000001,1306.99950519804
0,0,0,0,0,0,0,11.8973
1,2.29664,0,3.00361,0,0,1.09791,0
1244.8053000000002,1813.3948,1313.9608,1991.8568000000002,2483.3465,3548.4973,3183.9415000000004,2481.6119000000003
48.99997,87.06233,42.924369999999996,78.7207,65.96673999999999,81.804562,82.13408124828001,71.07601
0,7.81864,0,6.71504,0,3.24616,0,1.58197
15,2.839499,10.999997,13,13,17.999989000000003,9,13.64325431975
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
479.065160107537,583.4341598,431.15256999999997,670.95665,545.3844,802.5559,667.4054,594.3277
360.81226,394.53129,369.97446,558.99259,213.3121,266.0354,197.65643,194.16213000000002
50.62491000000001,75.58204,45.0188172453,118.01919309652482,26.62441,36.551418275788,50.012100000000004,41.97539
11.052669999999999,0.994216,2.301454,20.772701443184996,9.5827642447,0.40970140425699997,3.11911136069,0
0,0,0,0,0,0,0,0
643.1249,800.5995676299999,613.2232098601601,999.67380217544,90.82708478,122.11359999999999,121.26167,84.5844
101.9575,65.1519,67.36117620099999,101.72390000000001,6.4454350778,13.38983868,7.36304,10.78067
16.9024,0,13.6681,7.35594,0,0.00713536,5.62689,4.05569
66.65158036460001,79.58140999999999,65.25881,86.71126,69.4206955,80.63690799999999,45.20402700507,66.895344
0,0,0,0,0,0,0,0
9.586829999999999,12.173655,11.517965,9.32884,4.5179659999999995,8.873854,8.380239,6.825671
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
11.6687,4.56841,0,0,0.750592,0,0.348479,0
32.362286569999995,46.78078114745,32.71964,70.17731366999999,42.725941,66.22296999999999,41.000007000000004,46.492532000000004
0,0,0,0,0,0,0,0
35,36.17798,38.91858,34.99997,28.99999,52.00001,40.00001,22.00002
27.727330999999996,28.39366,30.000005,28.782579999999996,16.250069999999997,17.05007,13,8.0000014
99.0966,163.62828000000002,99.45108,149.94527200000002,114.60883000000001,208.42916000000002,151.45319800000001,120.40563922400001
0,1,0,0,0,0,0,0
2.7139510000000002,8.000002,5.000003,7.999992,19.13115,28.929971,16.32516,9.595812
0,0,0,0,0,0,0,0
46.98484158,61.358861,57,39.98507,31.00006,32.99996,18.99944,29.00000142924
22.9783,37,28.000069999999997,34.9709305,27.00003,31.99995353,31.99995,19.983888
1,0.5,0,0,0,1.5,2.0273950000000003,1
4.08049,2,0,3.999999,2,1,4,3
14,15,13,15.000004000000002,319.00002,422.39803,414.1224699999999,309.84596
22,33,21,29,36.2591,53,32,22
177.19486,183.09066,135.42445999999998,229.87889,83.92125,84.31165999999999,80.44530999999999,70.98864
1,0,1,0,0,0,0,1
0,1,0,0,0,0,1.00257,0
1,2,4.999995999999999,3.0000020000000003,1,2,2.000003,1
0,0,0,0,0,0,0,0
20.640903897199998,24.549979999999998,22.52071,47.99996,69.28053542,99,61.75272,64.16162
19.48272,19.9144,18.1302,32.606,17.11373,57.20958,30.2717,37.86732
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1.8201,4.87116,0,5.45445,0,0,4,3
0,0,0,0,0,0,0,0
14,0.0902686,0,2.2202,0,1,1,1
10.8957,17.7515,5.92665,9.17083,0,0,6.94727,10.3982
4,1.999997,2,2,1,4,1,2
0,0,0,0,0,0,0,0
0,0,1.44911,0,0.157468,0.250126,0,0.736202
51.044438409,61.142424999999996,38.98348680632,69.65223999999999,47.25725,96.11466000000001,56.2395,70.153294
2.559177,3.220889,0,2.121864,0,2.251665,0.124041,1
18.441520000000004,8.21173,6.30205,20.76792,13.046399999999998,19.36464,22.269199999999998,21.000049999999998
0,0,0,0,0,0,0,0
0,1,3,0,1,1,3,2
15.035674,23.005679999999998,14.399249596899999,42.384898,228.99114,356.38075002702544,322.08919999999995,243.5732828
42.994183164000006,46.75479000000001,61.00638699999999,67.38169532874,72.832184,92.29292,79.68536,65.3891618
18.97982,34.5951,36.8822,58.53706,27.3472,74.55324,63.4765,54.2278
0,0,0,0,0,0,0,0
12.8458,24.893793000000002,16.73609,20.9235,15.03426,45.471030120172,35.93871,23.154040000000002
3.60342,0,1,0,1.960236,0,1,1.85003
33.02048,53.771273,54.3351,47.365337,48.0235,99.37901684229999,83.67419000000001,53.1374
7.817209999999999,39.99357,25.71057,36.0215,28.3585,43.19507,35.074200000000005,37.40356
0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0
0.953023,0.812091,0.953023,1,0,0,0,0
0.527118,0,2.0000020000000003,1,0,0,0,0
0,0,1.97305,4.725331,0,1,0,2.0000039999999997
0,0,0,0,0,0,0,0
116.999987,163.999906,120.99999,204.00023000000002,128.99995,170.00005,151.00003,117.99998
0,0,0,0,0,0,0,0
19.08586,29.3297,26.296983136359998,25.996249999999996,17.89143,42.85933,26.472879999999996,26.16977
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1.48877,3.1336500860204,2.116570845172,9.40738,37.614000000000004,1.64745,17.25215,4.22345605
15.69497,17.7486,9.42459,25.30396,9.408025,29.030766,12.138016101943,9.28509476
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
27.339948999999997,47.517032,33.08635,59.07093,51.561464,45.57513,42.61666,32.957317
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
0.586403,1,1.18064,1.29382,0,0,0,0
7.000001999999999,17.457976,7.9999951000000005,9.977314,11.12541,10.870762000000001,7.3553557000000005,6.253139
0,0,3,0.28665040653400004,0,0,9,6
1.01379,5.179342,4.315640999999999,4.23342,9.02013,8.245178000000001,11.04071,5.41689
32.186750841000006,16.44738,14.146809000000001,28.772989999999997,6.6413139999999995,8.46552,7.58785,7.2826390000000005
186.8285,252.40460000000002,199.26664,265.88669999999996,32.76093,37.32406999999999,32.208619999999996,40.2072
0,0,0,0,0,0,0,0
0,3.16057,2.9999960000000003,4.033453,3.0142100000000003,3.0029399999999997,5.013876,3.00392
0,0,0,0,0,0,0,0
11.197790000000001,6.93115,9.05643,7,4.87991,3.1294060000000004,4.47916,1.21947
5.85069,5,1,4.11226,2.77879,1.74202,5,5.89764
142.88893000000002,254.39601999999996,185.82666,279.034003577,312.39199999999994,409.45273616000003,359.1382100352345,322.20548
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,3.35633,3.35633,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
569.3364300000001,685.78764,556.9198936457301,855.26615,169.16607000000002,298.50622999999996,246.19517000000002,154.5143
220.000191,298.9999920000001,253.00008,333.9998989,270.00001227999996,414.000047589,382.9996,276.00001999999995
537.0000304,772.948395090033,625.8915567650799,953.9918641928323,633.9814559027602,1014.99976056315,810.9055206705798,696.999727787
96.544,106.24388000000002,92.05811999999999,183.4213443,132.51484,213.80361000000002,194.76001,182.09475
0.825182,0,1.36875223,2.06137,2.70187,3.21304,0.66889201,1.200368
3.26499,1.4932341,2.3385256377,2.60348,4.000002,15.00001,7.9999970000000005,13.000006
0,0,8.86704e-8,0,0,0,0,0
0,0,0,0.0328878,0,1.78437,0,0
10.39472,28.682000000000002,10.263449999999999,15.66461,11.16883,3.45995,6.26035,17.61612
16.81576,14.60633,8.790631999999999,20.08691,2.9383340000000002,16.8904,7.2434630389753005,2.8104473999999997
37.031060000000004,67.20023,49.98286,52.50717,51.00864,82.22852,67.16176,52.28669
61.98059,84.39721,47.3268,71.31045,96.96137,154.50376,140.442,116.9052
0,0,0,1.95344,2.75248,5.760567,2.86031,1.76718
3,2.089015,6.809888,4.23954,4,2.205967,1.61977,2.0000020000000003
0,0.5,0,1,0,0,0,0
0,0,0,0,0,0,0,0
3.04881,0,2.03311,1,1,0,1,2.00127
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
8.92253,2.574887,3.922531,8.999996600000001,6.86608,10.044556,6.000002,7.147777
65.35789,28.074399999999997,43.108509999999995,60.908860000000004,172.39697999999999,259.86830000000003,256.03998,198.6358
1.25744,2.353523,0,4.33948,7.53777,4.387370000000001,0.0353521,7.264227
0,5,2,1,7,4.02531,6,6
25.27376,14.739,8.3251045,22.913800000000002,29.401229999999998,17.4053,19.48602,20.09961
11.86592,24.257630000000002,23.391750000000002,20.45619,0.867023,7.11337,5.803587,11.670060000000001
0,1.21945,0,1.21945,0,0,0,0
3.51529,8.72152,4.73971,5.86939,28.810200000000002,20.12204,33.50823,30.15793
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0.5,0
0,0,0,0,0,0,0,0
116.43006,136.36475000000002,90.69332999999999,157.85177,93.71324,119.243788,98.44418499999999,111.68731
0,1.00692,0,0,1,1,0,2
1.46171,2,0,2.11774,1.192564,5.713805000000001,2.46171,0.192563
0.349281,0,0,0,0,0,0.349281,0
0,0.5,0.00353102,0,0,0,0,0
0,1.21751,0,0,0,0.875358,0,0
24.057138000000002,36.999979999999994,21.999979999999997,47.999990000000004,31.999985000000002,46.9999787390799,45.99997,37.000029
2.1078900000000003,4,6.999992,7.00000124259,1,2.496756,2,1.693227
43.242136,60.463513999999996,45.2489,72.51934,57.508946,125.153296,59.020213,67.06497999999999
1008.528508158973,1370.8960281264,1319.3645999999999,1835.0331000168112,1178.5225,1613.2170000132726,1430.42655,1372.9797
32.00181,17.972815504400003,28.336960000000005,52.99996,30.235734,33.59449,24.35672,21.225448
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
21.1195,32.1046,0.0275911,104,0.031868,0.0232025,88.6983,37.4418
0,0,0,0,0,0,0,0
1.635589,3.852484,4.93001,10.244824,17.33732,22.413040000000002,18.940403,20.487470000000002
0,0,0,0,0,0,0,0
12.56378,10.763259999999999,16.694290000000002,21.10137,4.01236,25.22009,19.083949999999998,27.80328
1.72225,13.4815,7.98767,21.7558,11.686,7.72225,13.6204,2.21608
5.06679,4.22929,3.2932,6.0176,3.10326,6.09312,10.0029,5.00563
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
1,5,0,5,0,0,2.12079,3
3.091701,0,10.315760000000001,19.207340000000002,0,9.31204,7.999995999999999,5.31359
3.25479e-8,0,0,8.79633,0,0,0,0
8.8543,5.84777,6.8707,17.7516,3.8658,2.76509,7.88422,4.80873
15.125779000000001,27.999964,5.3495558,6.04805,9.31556,0,4.87382,3.2489877999999996
0,0,0,0,0,0,0,0
2,0.9687507,2.8024836,3,4.99999943,1.80248,2.514508,2.60497
0,2.98034,0,4.09706,0,0.348432,0,0.995255
2.0392,0,0,0,0,4,0,1.52373
2.15882,3.85866,2.17255,8.71114,1.03764,4,1.05793,4.0634
1,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0
739.18648,1082.01887,789.3041999999999,1183.3552900000002,676.672405217,1045.4673500000001,788.0061,710.9570299999999
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
20.688826,37.98531,31.008149999999997,62.69733,103.60347999999999,127.36808,107.26382900000002,86.43585999999999
0,0,0,0,0,0,0,0
3.64931,9.1803218984,26.807919,3.77112,11.2890482,35.224360000000004,9.215609628,23.257448000000004
0,0,0,0,0,0,0,0
0.839478,2.81224,2.96485,4.590699,3.9402530000000002,1.3362290000000001,1.33623,0
0,1.23178,2.45592,3.7835,2.4521,0,1.37739,0
1.02733,0,0,1.22521,1.00045,0,0,0
4.01084,1.14507,1.77785,4.01417,1.00131,2.0038,0,1.00072
20.83673,13.86322065,43.728333829,33.387814586000005,40.59332,60.7466,13.187618700000002,18.2493
0,0,0,0,0,0,0,0
0,1.664,0,1.664,0,0,1,0
0,0,0,0,0,0,0,0
4.40686,9.353,12.01099,13.7057,10.826139999999999,6.528110000000001,10.838140000000001,10.69295
28.795925099999998,29.881558844947,41.000012500000004,49.3555798,44.0000025304975,57.088653300000004,40.4522097,23.987134134
6.2637979999999995,9.000005,1.7925680000000002,11,4.999998,12.000010999999997,2.6891480000000003,4.414065
0,0,0,0,0,0,0,0
1,4.999996,1,8,0,7,9,6
0,0,0,0,0,0,0,0
11,13,11.00001,36.99998,8.95582,11.55359,12.1562,8
40.67813,67.12669,59.09564,95.17923,67.00002,68.7321244312,102.32237,59.14385
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,2,1,1,1.51128,0,2.9999979999999997
0.88405,7,3.99045,1.72142,2,2.128584,8.12027e-6,0.93543
2.00178,0,1,0,7.356209999999999,0.8023384,10.430144,5.1288800000000005
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
13.6481,5.19747,42.449,6.3749315,38.145198,38.096096,10.922462094299998,11.268362
0,0,0,0,0,1,0,0
130.12456,172.16531999999998,143.79191,240.90600999999998,160.79737,177.56634,190.12707999999998,152.70674000000002
3,3,1,8.000007342,2.000003135,6.000003157,1,2
0,0,0,0,0,0,0,0
43.1518955582,50.04057,54.498640120681,71.06016734629999,51.39933,70.47378,76.2540400736668,70.999982
294.8176,398.5013,186.4708,454.19110000000006,198.44050000000001,263.7968,269.59114,167.5914
78.2969,146.70972999999998,161.9298,225.32150000000001,175.9914,266.19237,117.01132486099999,309.67414
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
14.4566,19.57926,5.97258,26.85844,41.32106,77.62123,61.575320000000005,50.968990000000005
7,9.840706,9.999996,14.878530000000001,0,0,0,0
0,1.0574,4,0,1,1.45346,1,0
1.41259,4.256,0,10.4247,1.37808,3.03004,6.0692,2.75586
206.99987000000002,245.00025,162.05442,315.25474199999996,269.99987,437.99961,335.62694,325.99976
3.15622,9.07811,14.73534,14.73534,0.330348,9.78237,25.99996,20.95486
94.4489,124.05249,74.09923,148.08981,10.37632,9.885114,6.63418,7.82624
94.93261000000001,110.96962,101.830364,139.22919,175.03733,279.51161,214.25395999999998,192.13695
92.864917,111.664427456,83.501977,204.99996000000004,44.00001,36.731915406,41.999973340000004,24.38025
3.7532,2.08699,4.46393,3.61887,2,3.2708,5.31315,0
53.89301,78.50642,57.071936468000004,42.952653000000005,32.441766904530994,30.347996,62.27711,59.610321034
122.19889999999998,150.74581,112.38810999999998,200.19124,151.0001814773,226.88317,198.503053,180.46863000000002
5.96154,10.421667000000001,7.6593,21.01577,0.235674,9.869969999999999,7.59731,7.01325
3,0,4,2,8,1,3,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
12.916459999999999,17.87473,18.695284,26.929423999999997,18.949399999999997,24.99999,16,6.958231
0,1.32142,0,1.21941,0,2.219825,0,1.41997
0,0,0,0,0,0,0,0
0.191684,0,0,0,0,0,0,0
1082.73863,1543.39311,1143.9996099999998,1855.06543,1102.43187,1755.6077,1340.2657,1227.6813
8.865112,6.517788340328,2.442057234604,5.633916,13.071116100000001,12.8997117,6.760202,24.41909
33.9943475789634,36.294310787648,7.950609715121501,9.89999,38.764580018538204,130,39.3397,97.9999
