Treated1_SE,Treated2_SE,Treated3_SE,Treated4_SE,Untreated1_SE,Untreated2_SE,Untreated3_SE,Untreated4_SE
2,6.737621,3.99998,6,2.99997,5.008319999999999,2.9999599999999997,4.16935
1.45278,6,8,9.53735,10.13464,0,11.4915,6.8414
1,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
94.99146999999999,166.53144,99.03913,160.76863,152.0509,260.2436,278.3009,215.19128
0,0,0,0,0,0,0,0
1.41171,0,3.80302,2,3,1,1,0
7,11.4263,0,0,0,0,0,0
29.03455,36.65679,48.05883,48.8879,19.97077,16.571930000000002,22.55245,28.05878
0,0,0,0,0,0,0,0
2.48104,2.54116,6.20817,0.800672,1.99757,3.37146,2.61853,3.78435
19.24886,30.45553,35,30.517547980750003,32.00002,9.76352969,24.9999878,11.431329999999999
19.49292,19.91058,23.059711,16.65368,37.011129999999994,18.8664,31.86213,26.210179999999998
1,0,0,1,0,0,0,0
0,0,0,0,0.5,2,3,0
21.8042,38.1535,25.01099,50.3231,39.221409604310004,28.41762,41.90468,47.29345
3.37069e-5,60.2103,2.5293140126111,64.665,2.830760589544,0.0692284,26.506149999999998,4.89894
4.563503,6.034901,4,4.01025,2.00426,3.00752,5.01005,1.00467
85.07291,89.48239999999998,85.593476,127.622602,34.0141,60.425830000000005,40.239720000000005,46.564730000000004
11.6844,18.55824,8.93689,16.7476,19.936861,18.6844,13.5582,10.873776000000001
1,0.792448,0,1,0,1.78647,1.85457,0
0,0,0,0,0,0,0,0
0.919801,1.12782,0,0.127821,0.79198,0,0,0
42.0123,87.1056,71.90276,97.44918,85.2535,142.354,116.231,119.15
0,0,0,0,0,0,0,0
7.22523,3.45618,9.34709,1,0,9.6278,1,6.13664
0,0,0,0,0,0,0,0
0,0,0,0.599308,0,0,0,0
0,0,0,0,0,0,0,0
2,1.25036,1,0.551181,1,1,0,0
0,2.04847,0,2.68312,0,0,1.53716,0
8,6,7,9,9,13,10,13
0,0,0,1,0,1,1,1
0,0,2,1,0,1,0.701523,1
0,0.802454,0,0,0,0,0,1
0,0,0,0,3.65147,0,0,0
36.88977,32.7148,27.19046,34.348639999999996,25.243919999999996,51.7352,35.7602,23.34577
3.7832,2.39813,0,4.96648,4.35218,5.08721,6.47597,4.898172
9.000002,15.999993713999999,9.404079999999999,14.796948,6.9588849999999995,8.051663935,11.076233819999999,6.522502
8.32448,16.801,10.5892,19.6721,15.4491,14.3039,20.1031,23.1242
0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2.30772,0,5.91191,0,0,0,4.6416,0
0,1,1,1,1,6,3,6.000001991220001
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
5.49921,0,0,0,2.24897,6.59233,1,5.0392
0,0,0,2.3147,2.72623,2.42639,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
8.99195,2.26964,3.35906,9.66311,1.59374,6.27842,1.98599,1.76882
0,0,1,0,0,0,1,1
19.10158,29.772909999999996,41.2714924,71.89941999999999,15.891539999999999,30.23496,2.4661,15.80058
0,0.700875,0,0,0.702822,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,2,1,1.6836,2,0,0,1
0,0,0,0,0,0,0,0
36,50.999970000000005,31.0679,58.1357,8,23,4.1357099999999996,2.135714
0,0,0,0,1,0,0,4.25531
0,4.2868,2.40265,2,1.86188,1.52519e-5,0.9826509999999999,4.83576
0,0,0,0,0,0,0,0
1,0,1,0,1,1,1,1
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
23.75683,45.66066,41.5876,63.1118,100.58657,93.76371,35.371454,9.898928999999999
3.18052,4.26102,1.07928,0,0,1,0,2.34409
59.68852,37.78936302503,36.0558014,48.89560745,39.0000082,51.3925,45.673987600000004,34.797630000000005
107,139,129,198,34,55,46,40
5,7.00201,2.006418,7.00292,1,1.00614,0,0
0,0,0,0,1,1,0,0.526486
1.09732,0,0,1.0008,0,1.00435,2.01065,0
1,0,0,1.00952,1.00849,0,1.00062,0
0,0.0938036,0,0,0,0,0,1
88.8406742,93.75865911103999,103.73690042999999,278.72229542,126.42074699999999,70.764727,152.04085852212,30.79685
1.7073,0,5.05954,8.2653199999999991,1.82679,0,0,1.75079
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
23.073151600000003,44.000097,34.0000014229,50.10027,30.00000348939,62.000049999999995,39.000000568183,35.077030462
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,8.91635,0,0,0,8.12204,0
0,0,0,0,0,0,0,0
4.04719,4.85446,3.57241,12.3616,7.99011,1.07403,2.85446,2.4285
0,0,0,0,0,0,0,0
0,0,0,0,1,0,1.49788,0
4.02959,7,3,4,3,4.09507,1.01108,3
121.31611499999998,92.24906999999999,53.911840000000005,281.097655,212.36292,204.91852,278.421536,152.70821
1.1442,2.96204,0,3.92408,0,1,0,0
9.68283e-6,0,0.805404,0,0,1.17049,0,1.18106
13.135169999999999,2.18575,5.43302,1.10751,1.00562,4.24127,14.28654,14.53603
0,0,0,0,0,0,0,0
0.153565,0,0,0,0,1.14988,0,0
13.8902,24.890230000000003,7.78048,27.89025,8,2.89024,10,2.89024
5.000002,4,4,11,8.83767,4,4.99999,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5.77557,7.00141,8,7.97807,0,0,12,3
5.920236,7.844869999999999,5.7024799999999995,6.8497900000000005,0.8168390000000001,12.6883,3.37667,1.30429
0,0,1.21851,0,0,4.36892,0,2.26211
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
65.2499,121.6943,65.0369,133.4981,0,34.26247,26.590100488519,49.9939
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.00124745,0,0,0,0,0.666111,0.666111,0
0,4,1,3.14879,2,0,3,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,4.52973,10.7678,36.51334,45.51374,46.3871,31.38518
0,0,0,0,0,0,0,0
1,0,0,0,0,0.5,0,1
17.99996562,34.99996,23,35.00004,23.00001,48.99998,29.000013,26
85.7204962,88.7569336503,70.84107,128.08397,75.05740628318,153.5595,51.18352524,62.273073
0,0,0,0,0,0.205319,0,0
0,0,0,0.999957,0,0,0,0
0,1,0,1,1,1,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.999977,0.999978,0.999973,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
14.5671,20.536268999999997,4.28115,29.969237,14.276361,19.692876,12.4233,9.28035
46.0692,63,36,89.00003,41,88,69,43.54659
0,0,0,0,0,0,0,0
7.24695,10.1835,3.00847,18.8123,0,12.1501,14.3528,6.52123
111.99999000000001,177.99998,128.99999,183.00002999999995,278.0004,401.0004,320.98667,280.99975
0,0,0,0,0,0,0,0
35.19066,18.4926,63.185199999999995,38.5279,105.67924000000001,111.6046,65.5202,84.1366
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.648901,3.5446150000000003,10.4180994808,25.2361,22.85687,2.4537199999999997,5.007023,3.212940125826
1.06829,8.41134,3.72102,8.982221599999999,5.21368,6.27088,6.46416200288,4.748846
0,0,0,1.00283,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,3.30898,0,0.646901,0.92938,0,0,0.848593
12.3107,10.02084,4.81146,7.37645,2.595890771171,5.29786,4.44585,4.2980075
1,1.24705,0,1,1,1.00051,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
92.077462,158.11375,85.32416,166.01531999999997,105.76335001115339,172.08496074009798,118.057587294231,106.99287
0,0,0,0,0,0,0,0
12.999998999999999,4.69946,1.90235,5.5560600000000004,7.548690000000001,5.633545,3.0791,4.44345
1.00609,0,1.0318,1.00693,4.30227,2.0558,0,5.07197
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0.435968,0,1,0,1
1.50631,0.444597,1.56802,6.95091,2.69144,0,10,2.38289
102,136,103,158.99977,59.999981999999996,105,110.00049,57.56699
143,199,135,253,108,157,126,117.795
0,1.00000032,2.14715,6,2,4.02914,7.045332999999999,2
0,0,0,0,0,0,0,0
7.551056000000001,4,4,4,7.01939,12.6804,16.013577,2
0,0,0,0,0,0,0,0
30.1148,51.470259999999996,15.5667,97.54939999999999,81.33619,108.32802,88.51700000000001,74.5293
0,0,0,0,0,0,0,0
5.27827,9,3.17492,5,3,5,4,7
9,10,7,10,6.000001,13,10,9
6.71986,8.61465,4.79635,19.0375,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
44.7334,49.382869549,82.99998,114.0000702368593,123.8579,131.24597599999998,95.73734265549001,70.9360200249839
0,0,0,0,0,0,0,0
1.0367,2,2,3,0,4,2,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
6.44428,17.15287,9.06529,11.186,6.93939,20.2485821385,0,7.75212
0,1,0,1,0,0,1,0
8.31219,25,0,23.9998,17,18.8024,25,18.9999
0,0,0,0,0,0,0,0
0.408043,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
102,114,82.00001,149.00013,172,267.9996,175.00029999999998,188.9999
0,2.0308,3,2.10623,3.18169,0,4.3843,2.15653
0,0,0,0,0,0,0,0
0,2,4.999831,1.41162,0,1,0,0.461464
6,6,3,8,1,5.22055,6,4
0,0,0,1,1,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.942915,1.68524,2.80931,1.68216,1.77166,4.937929726,2.11881,0
12.39268,17.2462,15.011690000000002,18.447409999999998,8.66462,19.84687,10.67606,11.5501
0,0,1,3,0,1,4,1
0,0,0,0,0.990254,0.988298,0,0
0,0,0,1.88411,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2.32165,0,0
0,0,0,0,0,0,0,0
9.0506,3.37831,8.68915,9.5759,7.39517,18.9205,6.92047,2.23132
0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1.51667e-5,0,1,0,0,0
0,0,0,0,0,0,0,0
16.2007,0,11.8053,21.5023,0,0,0,0
6.62791,14.89804,4.311382,12.00647,5.597198,9.05651,6.21891,4.5718
0,0,0,0,0,0,0,0
1.04656,3.25193,4.25951,3.37451,5.10137,4.13081,6.85652,2.12157
0,0,0,0,0,0,0,5.28486
0,0,0,0,0,0,0,0
0,2.924,3.5593749999999997,2.848,5.74271,3.228914,0.666005,0.809997
39.01010427781999,74.03920000000001,38.00003,46.2378018861,38.9999781,30.49887,49.99991,21.59656
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3.578202,7.6372599999999995,2.09855,6.0985499999999995,0.549276,6.399234,2.27464,0.0985512
0,0,0,0,0,0,0,0
3,2,0,4,0,1,2,0
1.94128,4.43126,0,8.33199,6.177103,7.1849991,4.06703,3.38517
26.2805,43.57295,29.623810000000002,45.3737,70.0042,88.5803,66.7258,61.486239999999995
8,19.54572,5,26.212899999999998,14.09881,16.07466,5.6407799999999995,14.28022
0,3.20088,5.0337700000000005,15.36158,8,3.12171,9,14.00001
1.999997,3,1,0.778912,1,0,4,1
0,0,0.84927,1.77514,2.54609,1.23403,2,2.54366
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
74.15876,91.48691,82.44084,136.87163999999999,100.30179,158.70862999999997,127.21176,117.16667
1,3,0,2,0,1,1,1
3.27581,0,6.96549,0,0.00167221,1.51711,0,3.58614
9.715157,9.533916594549998,2.32192,8.287569999999999,9.883669,6.82326,1.60706,3.3767940000000003
81.2055,85.0248273016967,58.1216,108.347,107.3585,160.111037,107.92952,160.3494
47.5939,33.552,31.4082,8.896e-8,0,41.7033,1.0705,0.00431695
0,7.999998,1.09666,2.5559909999999997,5.018681,14.43349,3.12478,1.25193
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0.568648,0.876757
3.6871099999999997,8.95924,0.962724,6.455019999999999,1,1,1,2.95388
0,0,0,0,0,0,0,0
0,0,0.167174,1.06771,2.57461,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,1
0,0,0,1,0,0,0,0
1.7227e-8,7.19919,0.0528992,3.02296,1.5046464,4.85031,1.3314110000000001,3.111003
8.80636,5.61838,5.3652,16.9055,21.481,17.7269,14.2096,0
0,0,0,1,0,0,0,0
5.99969,14.56476,19.600360000000002,6.89677342,1.615427,3.16003,8.4085,18.45007
0,1.3767209999999999,4.966559999999999,0,0,1.24275,1.382193,3
1,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,3,2,0,0,0
0,0,0,0,0,0,0,0
17.890009999999997,19.13843,6.959160000000001,30.898110000000003,212.19765,271.81863999999996,218.7271,164.2484
2.7344,16.540100000000002,4.40916,6.081289999999999,18.1219,23.7937,23.6848,12.87547
16.7649,1.00000662144,30.9428,26.9778,9.25005,28.3538,11.4208,1.7005520325
31.302100000000003,51.2638,16.5463,56.5897,43.7892000167813,51.135,55.8163,35.6696
2.69527e-4,11.552425306,22.20309,18.93398242,9.1349855024,37.787185,8.5021e-4,23.718132999999998
0,1.84176,0.755479,6.25153,1.60161,5.69573,5.34333,2.83186
0,0,0,0,0,0,0,0
10.92325,8.004010000000001,3.319839,13.18317,15.89934,25.98987,35.06671000000001,19.30582
23.382289999999998,0.547344,4.243834,3.461701,6.62644,1.82932e-7,11.26822,1
88.4608,147.8628,98.9705,172.7277,56.622370000000004,95.6163,75.4204,43.5309
0,0,0,0,0,0,0,1
0,0,0.5,0.5,0,0,0,0
31.034903095552394,33.3529160751203,23.95242,85.13772999999999,37.99354203,24.262959673,31.769599727,47.435655800000006
3.91616e-7,5.12338e-7,0,6.60972e-7,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1.04015,0,1.17328,0,0,0,0,0
9.48253,5.29193,13,20.921689999999998,6.39752,12.3362,13.99998,8
0,1,0,4,0,0,1,0
9.27711,48.29226,44.0002,39.42411,98.6403,90.82800999999999,153.80360000000002,119.19
0,0,0,0,0,0,0,0
5.6131969999999995,1.12815,6.41957,9.62692,0.475625,4.642390000000001,0,4.32824
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
8,8,4,6.5,8.5,12.0811,14.1194,7.53511
66.00001,1.77033e-6,55.38497,54.51081,29.1264,36.152,31.5471,54.4168
0,0,0,0,1,0,1,0
0,0,0,0,0.513762,1.02129,0,0
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
1.52296,4.58032,2,1.56512,1,1.00019,0.30432,4.00062
14.2241,9.21111,4.90011,25.3716,5,6.40655,8.06232,3.32078
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
9.9999944,8.9999988,14.0000041,23.00002,19,13,10,3.000001
0,0,0,2,0,0,1,1
0,0,0,0,0,0,0,0
211,182.291,188,335,568,762.646,647,533
0,0,0,0,0.998823,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
9.000005,5.00476,4,2.0235803,5.0087600000000005,2,2.4881686,1
7,4.317429,1.89801,8.898018,9.671290527542,8.52985,17.09612,11.29664
11.05161,21.41301,53.4934247,50.32653,21.69494,45.54106000000001,38.524499999999996,23.123375999999997
4.35326,0,1.271783,4.87541712,0,2.76716,0,3.273328
0,0,0,0,0,0,0,0
0,0,1.42859,0,2.23811,0.333399,1.04764,1.85717
0.965733,3.999961,2,2,4.99996,0,0.95083988,4.999514
47.1916,75.6675,52.61345,73.38725000000001,41.49002,42.86931,36.72059,30.07162
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
6.383217,6,2.3088762000000003,7.347540963996001,10,12.522522,7.000005,0.241987
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
31.14618,69,11.7003560206744,48.066685971,33.80002,37.5727,36.99997,30.32233
0,0,0,0,0,0,0,0
0,0,0,1,1.983841,0,0,1.96216
29.0188943947,78.06528,24.8759087,33.84042,32.1779,66.56535,61.562619999999995,46.14827999999999
189.009,168.918,157.314,280.735,93.1436,159.531,156.592,135.127
0,0,0,0,0,0,0,0
15.92534,19.26214,10.35685,23.41332,28.278599999999997,63.8042,29.3911,28.438699999999997
2,2,0,0,0,0,3,0
18.7159,19.441177,9.56661,19.661351,28.656680999999995,19.1888,32.57951,9.403739999999999
0,0,0,0,0,1.0409,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
6.893192,5,3.200475006,4.565979456,1,1,4.41231,1.00000003
11,25.00000576,19.0000044365091,31.360447,12,19.84926,21.00005,9.2203183
0,0.254876,0,0,0,2.38126,2.18291,0
0,0,0,0,0,0,0,1.00514
0,0,0,0,0,0,0,0
2,19.31537,5.61079,13.59574,7.579179999999999,9.1659425,7.6646,10.90906
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
141.56457,146.12544061490001,158.28439,268.42095370180004,59.1209,172.02016,143.88771,138.44458
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
7.14234,1.42534,2.55209,2.23992,1.70032,2.34586,0,0
11.332699999999999,26.1385,13.5867,29.567390000000003,3.1036,1.69087,12.39408,0.655401
0,0,0,0,0,0,0,0
1,2.68273,0,0,0.841364,0,7.42068,5.42068
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,2,0,1,0,0
3,5.66437,5,2.47895,3.22029,2.16181,6,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
613.9995,865.0001761999999,563.0005,1004.9997,636.0003,781.9996,689.99977,591.00035
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18.016,20.546,6.78124,23.8852,27.0984,43.779,22.7242,26.1169
0,0,0,0,0,0,0,0
18.4109,11.1012,11.339,20.8729,0.962712,6.12017,0,2.49719
0,8.20105,0,0,0,3.87604,0,0
0,1.0772,0,3.28318,1,0,1,0
107.176292,120.58463,117.13836,224.06240000000003,54.30969,111.4948,117.26848999999999,84.00001
4.452049,0,3.7143,7.988,0,3.10563,0,6.18261
0.66765,0.530407,0.724114,0.29009,3.05128,0.731732,0,0
1.5,6.499999,6,6.99999,1.500003,1,1.5,1
13.4729,11.5721,13.4023,32.688900000000004,2.69492e-6,0,18.00002,11
6.72119,8.159323,12.216968000000001,13.02796,4.991971,15.272198,18.110944500000002,13.11825
0,0,0,0,0,0,0,0
0,4.31639,0,0,4.56237,2.22281,3.59349,1.09053
5.24023,8.99529,1.45271,8.74048,13.369299999999999,16.22956,6.18325,8.36729
0,0,0,0,0,0,0,0
23.5973,0,17.958679999999998,25.5928,2,1.3457029999999999,38.3005,1.23982
0,10.0034,16.00004,2.51193,6.18655,17.5856,0,19.9021
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
28.99999,31.958095999999998,41.00001,66,18.87896,29.222803,50.00002,13.43008
0,0,0,0,0,0,0,0
36.063649999999996,57.000060000000005,32.94874,58.18752,52.52026000000001,58.8936,46.480984,81.5688
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2.81562,4.73281,5.37644,9.87808,3.24378,10.6805,13.1111,7.46331
0.364823,0.719883,0.348211,2,6,3.09447,6,1.72965
0,0,0,0,0,0,1.00088,0
2,0.636198,1,0,0,0.5,0,0
18.89611,22.26524,16.28472,37.15496,1,6.5089,0.879724,3.090374
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.5,1.295156,0,1.01516,0.333333,0.670655,0.5,0.672083
0,0,0,0,0,0,0,0
334.67249999999996,418.621,222.7027,575.8208000000001,191.7053,268.7114,204.3669,204.1347
9.145290039324301,30.495191000000002,49.706602000000004,35.593350381478004,23.994,49.306349999999995,16.776811381260003,42.9577519599
2.23149,1.82335,0,1.47132,1.93391,4.18007,5.6015,10.0203
70.081959,57.8564,78.91689,238.00038,268.9779,278.63307,205.37491999999997,258.10265
0.73592,0.73592,1.47184,0,2.43787,0.887358,3.94368,2.15144
6.357105,5.17846,8.937339999999999,1.96373,8.8278199999999991,1.26095,4.69428,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1.8831,1.45104,0,2.00079,0,0,7.11434,0
0,0,0,0,0,0,0,0
16.9999974572,21.9999681915,20.0000454776,25.000010123857002,13.00000589341,20.9999585409,17.9999931805,18.000026208
7.081045,6,4.000005,11.028531,4.04367,7.97751,6.05531,6.673749999999999
319.9996034939999,515.3835800133762,312.97308,582.9998403769999,268.99989576999997,400.46736007321766,346.57831999999996,247.15648335672
0,0,0,1.16756,0.580759,0,0,0
0,1,0,0.999959,1.33618,1,0,1.50359
45.142450000000004,58.30839,21.7673,69.86977,42.09092,56.71170030844,43.99543,68.94462016
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1.31767,2.72627,3.3121300000000002,4.93275,3.15139,0,7.800549999999999,6.14488
7.34135,6.1812240288363,3.50424,4.52978,3.022079,2.010759023299,2.05649,1.05579
0,0,0,0,0,1.14232,0,0
2.772451,2.081247,0,3.57052,0.448134,0.887098,3.06355,0.871027
71.7334,65.71109,41.083,84.1089,68.5692,75.7747,77.8093,121.80799999999999
0,0,1,1,1,0,0,0
0,0,1,1.999998,1,1,2.000003,2
0,0,0,0,0,1,0,0
111.92155,160.0091,104.79705,145.43233,137.73324000000002,252.314074,185.71297400000003,183.540639
0,9.40115,3.0702,0,10.3132,1.02904,18.7451,0.0555847
35.19849,75.49733712829,98.3119700604474,94.64677999999998,97.97533389267198,167.855022,217.177339203,128.2983789
0,6.973789999999999,6.81519,2.3486,0.64854,3.4514,3.66282,2.845684
8.07122,6.76163,18.0509,20.7616,0,0.350291,1.03052,0
85.000001,116.00007000000002,80.00007,158.99993,66.58254953886001,114.00001,81.399030053255,61.00001
0,0,0,0,0,0,0,0
4.10216,0.251275,0,2.94039,4.46954,6.01228,12.734762,0
2.02982,2,1.00384,0,1,0,0,3
0,1,0,0,0,1,0,1
1,0,0,2,1.435667,0,1,0
0,6.2768,19.0394,8.92914,0,0,25.6678,9.90993715
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.640619,0.666289,0.589278,0,0,0.640619,0.746119,1.8178
0,1,0,1,1,0,0,0
0,0,0,0,0,0,0,0
0,2.04133,0,1.60873,0,0,3.28122,0
2.83799,2.83799,0,2.83799,2.83799,0,6,0
3.47281,14.626812971,3.5896,4.589420088583901,11.0655,17.06815,24.1273,10.3107
24.982599999999998,24.556139,10.845326314,36.95150051067,3.000001,5,1,0
0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,4.00357
7.84265,1.82813,0,3.5975493,11.301059,14.7377368050229,7.12768,14.6189
6.903438267864799,18.596643,0.942117,28.4951,3.3013399999999997,35.68435,10.0523675160217,1.42944
0,3.01601,1.00783,3.1255,0,1.1561,3,2.13864
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3,0,1,2,0,3,0,0
2,1,1,4,0,0,0,0
0,0,0,0,0,0,0,0
6.99094,9.045744,5.923619,8.166642,5.32575,12.70027,9.067033,6.69985
57.6689,92.4371,77.4217,78.20568999999999,185.00917,440.0003,358.208,291.033
11.885180000000002,1,1,5.61537,0,0,0,0
0,0,0,0,0,0,0,0
1,0,2.05427,4,2,0,1,2.00086
0,0,0.9999996389,0.16241856189999998,0,2.0807339999999996,3.0000030900000003,0.9999998636
11.000003,17.99885,5.999447,11.99955,8.00001,11,12.99925,17.71715
6.4993099999999995,13.98379,9.20399,4.3712,3.48169,3.35431,4.48432,7.7931799999999996
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
8.65831,10.291545000000001,2.6081630000000002,10.6084,6.657712,8.65831,7.676489999999999,1.44338
4.00622,4.0048110999999995,4.1399,7.008889999999999,2.6745799999999997,1.0014,7.621326,5.10489
183.43483000000003,286.26286999999996,226.91112999999999,213.93088,86.2851,175.94911999999997,180.417564,175.76020999999997
0,0,0,0,0,0,0,0
4.22017,1.89815,0,0,1.30073e-5,15.1906,1.04734,0
46.457714,64.29715,32.000688910577004,91.048868,63.903147,48.91848,52.18857,52.42714
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
2.17406,11.669,0,14.5911,4.261970147397999,7.86854e-6,1.465860261918,0
1.0657333770000001,2.0322423069999997,1.582673,2.906721515,2.214994,0,1.21545,0.37168
0,0,0,0,0,0,0,0
55.670766,65.51453,59.830546,111.99432999999999,34.348278,49.488949193124,45.567039,43.916799999999995
0,0,0,0,0,1.25744,0,0
2,9,4,12,6,6.999997,5,8
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0
136.4153,256.25185,187.33395000000002,279.75109,23.588630000000002,22.28223,17.17791,27
28.069070000000004,33.90889,48.41754610000001,47.11322,13.352929999999999,25.499609999999997,12.527156,22.269782
0,0,0,7.5306,0,0,0,2.58588
2.77188,3.67461,1.23796,4.6364,0,1.21363,4.64136,0
8.22045,5.46085,0,3.45445,2.46409,5.67741,2.7883199999999997,4.90427
12.000050000000002,19.99998,3.3008260000000003,18.14114,11.00071125,13.99995,14.000020000000001,13
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
32.02884,38.15971,16.276,46.1156,10.42312,7.7510004981,17.999969999999998,9.89367
0,0,0,0,0,0,0,0
12,10.6989,17.000040000000002,14.99888,2,2,4,2
0.928616,0,13.999960000000002,28.000030000000002,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
59,80,54,82,14,18,18,14
0,0,0,0,0,0,0,0
54.77675466750001,130.1729511516,105.64688268990001,136.73219999999998,33.66866395,44.60281,51.6048384839,52.468762
3,8,5.0000047687,7,5.9999970000000005,8.32571,3.05823,3
0,0,0,0,0,0,0,0
85.652969,94.85127,55.201867114904,119.53123,81.04907,96.41733699999999,78.12528999999999,80.25590889999998
0,0,0,0,0,0,0,0
0.499495,3,2.998121,2,2.24468,5.7361830000000005,11.87386,3
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0.373806,0,0,0,0
247.271851,297.10370439499997,226.99637,407.99531,141.6954,218,177.98080000000002,170.00741
0,0,0,0.5,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
10.8872,31.4282,25.09547,28.54797,2.65869,8.66204,22.84406,7.64799
0,0,0,0,0,0,0,0
0,0,0,0,0,0.555859,0,0
735.0456989999999,965.49334,713.57073,939.78167,413.08039639032006,637.72843,441.79227000000003,412.814587
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.949149
