Treated1_PE,Treated1_SE,Treated2_PE,Treated2_SE,Treated3_PE,Treated3_SE,Treated4_PE,Treated4_SE,Untreated1_PE,Untreated1_SE,Untreated2_PE,Untreated2_SE,Untreated3_PE,Untreated3_SE,Untreated4_PE,Untreated4_SE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.9999954182,26,21.57628,6.236891999999999,26.509587999999994,12.39244,27.837863999999996,22.47007,93.99990700000001,66.70609,113.70025303689319,57.2882,81.44204,33.50943,92.78139,33.060523
271.61386999999996,11.6404,393.4627,46.6058,270.8907,36.7917,448.798,52.7418,390.2956,33.1077,478.52160000000003,51.7203,390.25610000000006,28.1601,299.9853,24.2004
233.08709,231.04117000000002,332.938366,313.94539000000003,222.99986460000002,214.303301,374.00023915299994,346.26226,151.93529,146.05373400000002,227.45795000000004,215.07139,196.99984,185.22757,194.99971399999995,186
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.20902,18.2976,22.2083,25.9495,10.34187,12.37771,27.447499999999998,33.2452,12.16469946756,20.297629999999998,29.639490000000002,34.3799,16.32083,20.2976,18.91206,22.2976
4.66421,3.4489360000000002,5.5989,6.10926,0.97717,1.314308,4.91324,3.91324,5.99409,3.994094,13.893460000000001,9.83278,8.79993,6.5667800000000005,7.6424900000000004,6.39021
18.757458999999997,8.700242,20.210332891,6.24203,8.327085,0.305774,19.371906999999997,3.75279,12.737517,0.5,29.841817,2.91137,14.003761,0.161204,11.419951,1.93092
61.94835,49.22403,53.27207299999999,32.395598,64.22314200000001,48.57297,113.17869399999998,63.45511,178.118117,78.13827000000002,191.974191319606,116.42928199999999,191.38667093124496,94.10378840063498,192.76419,95.970467
2.9429,12.22448,8.19928,0,3.840689,4.93752,6.25894,0,11.171050000000001,22.54346,15.84103,9.420183,11.18703,3.4670011,6.34783,4.67032
29.449464,10.507439999999999,50.72027,14.8736002198,33.965363,10.762,39.94821917,6.5706817,31.516031,4.59958,50.2036,14.70009,43.875054,21.545450000000002,30.199153,8.37726
41.305820000000004,0,68.0241,0,31.321669999999997,27.719099999999997,70.5589,17.3274,20.38342,4.66364,29.0319,0,34.796490000000006,0,40.00405,0
12.588759999999999,9.79531,12.59638,12.5964,13.2794,9.70066,14.78924,12.7892,16.977921,13.2641,35.67081,29.1869,32.41769,27.982,15.580110000000001,12.5604
5.7203896,0,10.681289999999999,1.56099,10.24875,10.6323,6.31887,6.77641,5.050058,0,8.40552638,0,4.539008,0,18.2319602,13.3557
153.7566,27.82474,275.1309,68.7967,186.84890000000001,29.612375221,346.2438,87.1428,132.752,24.85303,215.72508,24.554250000000003,165.0077,19.84085,169.58997,34.87301
0.922062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0000047,3,9.0000009351,2,1.23743,2,2.40404604218,1,3,2,4,3,2.000002,2,4,1
2.000004,3,11.494157000000001,12.688986,5.9999899999999995,11.000004,5.00276,10.861225,10.33318,12.015837099999999,7,15.8737,7.55563,12.823419999999999,5.816566,8
398.5591349649,292.4857,670.6575484,449.6428,672.4415632,551.0001892,804.5710051391999,589.85951,566.0934000138781,356.48573999999996,917.9891390000001,714.4509098999999,773.787708,512.0533,622.8244870000001,480.08833925
65.86132,7.94545,78.0772,11.54238,57.45116999999999,9.431151,85.79034,14.21195,49.39328,15.83901,62.983309999999996,11.9942224,70.66952,13.00437,56.46203,5.921179
219.5763329,91.62527,221.9571,99.90050000000001,185.26127000000002,38.2721,349.33049000000005,174.77878,66.07733999999999,4.8346129,180.64210000000003,72.16402,166.34915999999998,80.71431,108.27837041400001,49.64698
81.850933,27.4895,135.42649999999998,6.22453,102.23030109605,14.8955,180.8428,34.4342,83.45259984100001,25.33,172.93759000000003,20.552580000000003,126.41199,29.21658,134.43320281392,16.391243999999997
19.178810000000002,14.994810000000001,24.888200000000005,20.00001,5.21388,16.999958,14.82431,26,21.1314,29.999969999999998,40.3390574499,51.999970000000005,27.05052,47,19.86705,32.99998
27.817765,53.0504828653,55.993151999999995,126.12647999999999,39.834970446,43.69356484,62.33627191,117.3988,39.8131400207976,35.026559850000005,53.828860000000006,61.670686,56.946280547749005,19.087024494756,44.5149,24.4836173062
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
6.711040900000001,2.85325,11.305121999999999,4.92462,1.568834,0,13.6721,2.42208,5.999998010322301,0.503028,2.000003,2.000003,0.850412,1.14221,6.000005000000001,1.4809
0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
0,0,1,1,0,0,1,1,5,6,7.0017492489999995,6,2.00309,3,4,3
53.6427520104,28.5325068157,65.63177,37.6151933902,65.878581,48.157378225600006,86.99439296980002,10.92200584551,49.65862800000001,12.385969,41.584894999999996,8.750350000000001,55.864706999999996,32.1225555191,49.499880000000005,11.352623
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263.68879,111.56880000000001,348.3314179999999,94.30742000000001,273.00940399999996,84.9314,407.29881,88.24632000000001,272.79317,77.84016419299999,424.58534,82.6827,321.34887000000003,119.2514415142,306.13468,82.18397501484141
21.10176,16.64909,29.377090000000003,25.229619999999997,19.13729,14.971499999999999,35.25295,30.5904,32.874719999999996,27.025599999999997,53.5971,42.800850000000004,64.034,44.0495,42.7911,39.10807
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.5627,50.563720000000004,56.97716,41.3911633839,47.253969999999995,41.376400000000004,97.68535,92.8915,54.190800849000006,46.061,67.22279999999999,61.0887,58.156600000000005,45.123,60.207017,49.992799999999995
1,1,1,1,4,4,4.0000000282889,4.0000000463036,1,1,1,1,3,2.0000020000000003,2,2.000002
5.812518,0,5.16606,6.83112,3.417629,2.27704,5.034941999999999,4.24845,12.672184999999999,20,12.2569,9.70815,9.85561,6.36973,19.513370000000002,12.5041
111.09152900000001,48.00196,163.42103,27.3861921,139.95862999999997,71.16087999999999,235.67258999999996,114.57177,158.76537,58.45171,195.46452,104.1233,170.06665999999998,60.9338,141.89458649999997,48.17863
10.39531,2.76818,18.258818599999998,0.899856,15.770719999999999,6.34412,24.9319807,6.49598,18.868942999999998,6.5214229999999995,25.294254,2.9416812,16.842806,4.44509,31.865188,12.5864
10.260218,3.37398,14.5694,1.959967,5.014924000000001,1.37398,8.463637,0.0609681,15.127248999999999,2.47498,12.527087000000002,3.66697,7.73511,0.118823,9.040122,0.577344
15.712209999999999,13.54581,2.264103,2.61582,11.8280170704,12.412799999999999,15.96456577,17.81825,12.42513,8.81702,18.90169,16.301392,19.2009,20.25741,20,17.305609
11.6248,9.64454,20.349269999999997,9.392520000000001,21.22686,9.64454,18.62633,5.16018,5.260274,2.15039,0,0,3.193375,2.89436,1.32227,0
0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
1.04221,1.06516,0,1.03276,0,0,5.35802,5.721648,2.07239,1,1.05018,1,0,1.0651,1.14191,2
2.28554,0,3.06954,0,4.58704,0,12.72986,9.29559,2.131801,2.1318,2.16475,5.28793,0.800765,1.43869e-7,11.999999999999998,9
41.45071000000001,38.6229,59.414236,53.20440000000001,57.02252,51.263760000000005,105.31714000000001,95.29424,59.222410000000004,59.58395,126.11177,109.51481000000001,66.176062,58.0283,72.19743,67.12773
2.26459,7.28259,0.01392,0.00204704,1.91838,0,7.25205,0,0,0,0,0,2.31076,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33.0091,16.742288000000002,61.000003000000014,46.999992,36.99996092959999,29,42.486043028000005,20.812820000000002,56.000029999999995,50,75.410929,53.17957,59.307044999999995,31.8339270746611,58.0000014,49.999976442599994
474.73987999999997,325.5293,616.39109,379.65651,506.93109097,450.1549,796.0431,569.5561700000001,399.25066744,213.36763000000002,532.7162599999999,283.10360000000003,413.73211000000003,117.32584000000001,337.82797439449996,254.57694
30.655569999999997,25.129070000000002,31.464053,39.74447,28.20908,29.625960000000003,47.844969999999996,30.30662,67.99888999999999,54.43772,102.211983,101.76529696,89.30288000000002,79.26556,58.530987999999994,54.7526
15.000020818,15.000048012,18.999999278999997,19.000028738,7.999996094,7.000002508100001,28.999971256,28.000007776,1.9999987533999999,2.0000036013,2.00000140771,2.0000018915,1.0000003824900001,0.9999995741,0.9999997909,0.9999998306
40.197088699999995,3.5856805,58.52116000000001,0,37.833382,16.89157,64.624940443474,2.40658,122.43621999999999,8.95353,107.55402000000001,1.18664,108.08013001174318,1.11676,104.04717592540001,2.2365500000000003
35.7471,31.1289,34.99528,18.05012,30.299780000000002,6.41328,38.82727,16.321199999999997,2.851704,3.15601,13.094895000000001,7.28109,9.125504,10.18992,2.4270199999999997,3.14739
0,0,4.20875,2.40766,2.68768,0,2.09937,2.27939,0,0,0,0,0,0,1.67203,3.69103
36.15443,8.20702,61.329747,25.21462,26.89974,19.53967,49.30666,26.7026,16.6996,16.14057,33.068238,23.12251,27.28301,10.58413,33.35953,17.8194000650355
38.29034502,26.99681,40.95485,24.454029999999996,29.435807999999998,9.916837,68.24476,27.441153510000003,33.10801308175,18.121699026788,28.43003,11.178,60.331950000000006,28.84582,34.683045,18.604920350661
1,1,2,2,1.9999989999999999,2.0000020000000003,2,1,5,3.35674,7,6,6.000001,6,8.935130000000001,4.698453
0,0,1.66457,0,0,0,1.92583,0,1.267744,1.4141949999999999,3.7071,0,5.33924,0,6.864750162712,1.0000000681617
0,0,0,0,0.924336,0.348673,1,0.424336,0,0,0,0,0.5,0,0.5,0.5
2.00194706,2.00516149,1.00183406,1.00192159,0.00548274,0.00569797,1,2,1.959401,1.9797,4.902480000000001,4.89862265,2.9677300228286,2.956970162168,2,1.9797
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.9999998421,6.000004221799999,29.000000561,23.000014399999998,20.7524660109594,17.7440690399428,23.99999,17.833198,34.999986480000004,29.000009999999996,31.999968000000003,23.833174,39.000009999999996,32.000000340595,26.999998999999995,19.602240000000002
80.27622000000001,45.633300000000006,146.16127,48.870018032000004,95.75534999999999,74.32989,145.06183000000001,103.580243,45.012065,15.398641999999999,65.79664,83.706557,44.6777,17.437731,33.28905,9.75454276
515.59554,111.86236000000001,823.2610199999999,310.37098,574.1154600000001,225.98821,993.4972499999999,377.75584,104.00011600000002,56.0222,23.259909999999998,0.259371,140.00023,33.4561,119.999537,91.999944
4.000004000000001,4,14.000000000000002,13.000004,5.9999970000000005,2.51448,13,13.000011999999998,17.999999199999998,18.0000000732514,9.001558000000001,7.999995,10.43372789607,10.438182,13.999949999999998,2.54343
3,3,1,1,0,0,1,2.84466,0,0,0,0,1,0,0,0
11.930250000000001,0,26.501309000000003,1.643,14.430390999999998,0,20.330084,0,20.042729,0,40.44367103,0.300074,25.805854272799998,0,26.729840000000003,1.62224
12,12,16,17.99997,19.99995,19.999968999999997,15.7561,17.35555,25.464260000000003,25.18263,32.00004,30.00004,21.6019,23.5253,23.999969999999998,22.46491
15.679507999999998,0.240331,13.733524200000002,1.382917,16.519917,0,14.02125405798,0.0696484,20.573377999999998,0,10.720918967000001,2.543566,25.9398818,2.40083,11.373541000000001,12.942703
15.5987,2.80019,16.2236,0,18.1145,5.32588e-7,24.6425,3.21426,9.09315,0,12.79758,3.6006,26.85382,5.85375,11.1025,0.262691
4.8544,0,4.12155,0,1.25219,0,4.27325,0,10.6157,0,11.7523,0,17.3268,0,9.10527,0
0,0,0,0,0,0.185734,1.58012,2.06906,1,0,0,0,2,2,0,0
23.384035,25.88524,34.720989,37.16883,21.643971,23.17877,57.38741999999999,62.5221,21.91095,26.1698,31.765,32.87538,32.03095,31.426011000000003,28.631986000000005,30.71393349
3.0131699999999997,2,2.0014700000000003,3.00175,2.00638,2.0085699999999997,2,3,1,1,0,1,1,1,2,2.999997
8.0044461468,1,5.9856929999999995,1,7.999999,12,5.50595,1,15.604533,18.092087000000003,1.9506458064999999,20.037789381,16.9999647354,19.004048789,15.34521,16.242454
3.41713,3.41713,3.6013,3.41713,0,0,11.2264,7.80947,0,0,3.27479,0,10.92,10.2514,8.33965,11.48734
12.650220000000001,0,11.177769999999999,0,6.03048,0.691079,13.38495,1.27999,3.1133110000000004,0,4.7295,0,0.254563,0,0.153844,0
5.77265,0,1.60214,0,2.60214,0,3.50741,0,0.791595,0,2.81054,0,0,0,0.886324,0
22.20955,2.36805,23.7055,8.63222,26.66097,4.3552,31.986700000000003,0,18.64854,0,23.376140000000003,0,35.28187,3.23303,27.271499999999996,9.904
14.6027,6.56729,30.63733,0,7.848739999999999,1.79156,10.047630000000002,8.55148e-5,16.229979999999998,2.7662,25.64114,5.40125,21.065,3.42262,5.618717,0
6.32007,4,10.96486,8,7.2674497611,6,7.94148,6,9.40988,8.000001,14.836869,11.538829,9.4290136637,9,9.376149999999999,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.999995,0.84664,6.51357,1.11261,2,2,7.000004000000001,3.33446,123.40827999999999,23.2403,184.5643,46.36508,140.98046,34.13348530487,135.561337,36.261138
1,11.001119,3.948845,5.472921,4.780832,4.79183,13.32614,16.499,8.99708,9,16.002024,15.000042,0,0,10.182004,9.281543000000001
38.9986453,15.17802,65.00004999999999,11.147664,15.147025698499998,31,59.89713900000001,20.50276,18.18303,14.188225999999998,33.811217,8.403150877466,12.800396600000001,14.183319999999998,14.36171239,19.18822
14,11.6434,20.307090000000002,5.603321,10.127095599999999,5.641859,35.7253,22.08321,16,7.60245,17.162010000000002,0.181352,24.3098,11.5458,10.25433,6.35953
0,0,1,1,1.24377,2.48753,0,0,0,0,0,0,0,0,0,0
3.79066,4.566181,8.546831656,7.98776,8.7852,6.566179999999999,18.0058,14.355070000000001,24.00004,24.00001,19.933699229,16.055989999999998,31.000010000000003,6.33704,20.000051,20.000005
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.674440000000001,0,12.67444,0,19.219079999999998,0,17.42093,0,9.1643,0,5.219062,0,4.4768099999999995,0,7.345839,1
25.67981,5.302166,57.999930000000006,10.08535,43.00003811,6.284040415584,63.60166100000001,18.1763,58.7197,12.397328,86.67921000000001,10.489259999999998,70.28745,8.52704,47.346154,11.0443
1.5926,0.21286,2,0,1,0,5.4731000000000005,0,0,0,1,1,2,0,1,1
29.7813,0,49.5558,0,25.689700000000002,0,37.1323,0,18.02818,0,10.2524,0,9.55587,0,14.95177,0
3,3,0,0,0,0,1,0,1,1,1,1,1,1,1,1
602.171,20.9679,869.3610000000001,18.77903,589.491,6.79158,1155.873,48.8497,1183.869,58.022,1599.145,96.216,1336.8470000000002,78.21480004545009,1206.9119999999998,43.2089
2,2,0.7749826,2.865792,3.09485884,2.7766785,5.2129,5.47361,2.9191422,1.6057194999999997,2.7592129,3.3949626,0.00931093,2.7146234,2.94520669,0.764118
34.984590000000004,1.11431e-5,56.787639999999996,9.74152,46.590779999999995,15.56,51.363099999999996,18.1354,55.98462,5.13537,75.75693,39.5292,71.99673,0.526561,54.181529999999995,19.5446
19.999961000000003,20.99995,13.00953,14,15.36452,14.00003,20.035960000000003,19.04793,13.057505999999998,12.029703,17.049515,17.13965,8,6,11.02496,11.021124
36.221593999999996,17.042033,31.79381,10.534258,29.71022936762,0,11.9669418602,16.7314237,28.957912999999998,10.55077,24.212576,5.4287790000000005,40.02554,5.8754e-4,19.92880056,8.0920354
3,1.99995,1.8464580000000002,1.2135,4.000004000000001,0,3.427007,0,0,0,3,1.99996,4,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
11.377880000000001,8.95675,7.650446,4.17431,15.311480000000001,5.9567499999999995,9.32775,3.95675,14.505360000000001,9.43992,17.471702,11.99999,6.43512,6.69594,7.584115000000001,4.15988
188.06562,129.14263,209.01497600000002,135.1397,148.351201,100.488,266.81149999999997,191.0455,100.77046,71.88946,168.1899,109.24770000000001,116.7309,79.61212,109.05255,68.00269
0,0,0,0,0,0,0,0,0,8.85081,1.27802,5.30683,0,0,0,0
3.9999907057610002,2.869607,5,2.88085,0.880848,0.880848,3.909421,0.702119,7,0.702119,6.336519874415,1.013363,6.8892,1.260022,6,1.70212
0,0,1,0,0,0,0,0,0,0,0,0,0.985561,0.979085,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293.4821220111,52.35061,398.85033999999996,111.6857,312.32592,83.171007,497.8305,149.06168,128.09627999999998,33.737870109193,151.3383169592,41.54309,138.42598,48.85253,98.47632000000002,20.34442
1.8962210000000002,0,3.750356,0.44232900000000003,0.44232900000000003,0.44232900000000003,4.584886,0,2,0,2.792443,0,4,1.62822,1,0
5,0,5.999994000000001,1.999995,4,2,8,5.47284,0,0,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.99996,39,62.99998,46.1493,33.99998,33.00005,70.00005999999999,57.0436,66,66.99996999999999,104.00002,89.10679999999999,79.99995,57.25269,64.99996,65.00005
0,0,0,0,0,0,0,1.999997,0,0,0,0,2,1,0,0
0.8939010189946,8.42469e-8,5.761930107745,2.889710120975,5.999998,6,12,11,1.787800151969,0.8939010145399999,11,9,4.6595930208621,0.68170221322,7,5
20.3544,9.20961,6.995900000000001,1.52601,5.3730970000000005,0,18.66632,16.1134,23.18217,18.2994,14.08039,4.65655,20.75353,11.757,29.09808,26.155
455.676526,529.88272,698.908,629.38241,600.412,669.83,889.9223300000001,1010.72402,621.23196,577.563908,982.2111600000001,931.5695499999999,698.38562,691.5142599999999,837.02052,789.2035299999999
0,0,2,2,1,1,2,3,1,1,2,2,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.99997,50.49393,70.0000127,53.9897,58.870642999999994,51.815729,105.52696699999998,81.89349,64.188455,56.979380000000006,111.3854966,86.06849,94.27688799999999,78.66291000000001,71.00319900000001,60.9949
48.824031000000005,2.12554,94.97713,10.01212,47.228100999999995,1,101.13653000000001,9.419509999999999,87.55796,7.54281,141.4342655,6.215999999999999,120.161379,7.363531,72.98676,2.84054
86.60697393896999,10.554475,89.44638411781501,17.185208,92.048044,16.662833000000003,122.54590999999999,28.540657000000003,82.38442,5.11617,131.23274,17.87379,123.604771,20.64759,102.04880700000001,13.787420000000001
16.26263,20.48189,8.14089,9.90216,3.6528,10.8772,22.83204,18.84212,18.16402,35.15036,31.51779,35.1998,18.22888,26.8576,27.60663,30.6312
331.7911401134001,179.90693323696001,492.11209463,267.63301,363.01729673869994,202.40124399999996,590.9036074740726,318.870087,596.8788262756296,300.443313,811.3001349999997,460.3523303,657.3187835769999,335.662676,545.210973,280.89185999999995
0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
11.12821,3.34839,14.657969999999999,1.59243,1.8409749999999998,0,29.68603,3.32014,11.40082,3.01353,7.873939999999999,4.42145,12.96976,3.2851,23.33012,6.8282
58.26029799999999,36.4264,76.03961,40.4584,46.6764,24.94303,77.18146999999999,39.6472,65.660397,39.7376,86.2123,51.584199999999996,53.735290000000006,41.3733,45.61396,23.1003
49.000023000000006,26.2672,63.858824999999996,15.646745999999998,37.00001,11.112935,83.3888769,25.215351,81.730271,20.646749999999997,106.72156,20.356279999999998,86.311982,24.558000000000003,63.084784,15.09783
11.70871,10.06305,17.12609,13.77175,16,10,26.70256,23.426000000000002,17.41744,11.417390000000001,35.77178,29.027150000000002,30.619010000000003,28.472285,18.019747,17.354309999999998
484.26486000000006,363.1627,664.1225200000001,445.12881,463.87690999999995,319.8595,836.55285,579.66358,383.05741,303.3091,607.04839,437.4265,455.64607000000007,378.20414000000005,453.15268000000003,290.26032
0,0,1.50066,1.65494,0,0.836884,4.05917,8.28225,1.67264,0,4.84757,3.29941,0.884901,1.59746,1.28228,0.643079
29.602709000000004,18.55185,47.255419999999994,37.8456,33.28892,25.06442,38.046459999999996,25.941631,18.995369999999998,13.83363,36.95257,20.31037,26.15918,18.45926,18.192512006,13.275939999999999
19.1886,0,26.3371,6.36754,20.88174,2.002517,35.00001006643161,9.230789999999999,8.447859999999999,3.05549,35.272213,7.603237769,35.000029999999995,17.08324,32.53863,1
6.99555,4.35847e-8,1.26955,0,0,40.334,10.62872,0,19.8491,0,11.7792,0,31.8988,3.59116,4.77917,0
152.61385976999998,81.39439721,224.3003,116.404,133.5647951538,65.1741,263.1984,146.63809999999998,156.20252309371,71.1277,205.23581,123.12,197.2164,99.104500108791,167.1791,76.1354
8.1114,0,2.24171,1.4741,5.99526,3.49289,6.9652080000000005,0,0.246446,0,3.8779031,0,7.558242,0.236969,3.213377,0.696118
5.81432,1,5.86527,2.02378e-7,5.9697169,0,9.386901700000001,0,10.05609624576,5.87548,4.494840100497,2.04889,12.99061,0,4.14759,0
64.89751000000001,0,79.17715,0,57.53078,0,100.97548,0,39.20916,0,60.71673,0,47.53366,0,28.352833,0
2.3271,1.24154,10.882269999999998,4.47189,3.5794326,1.143,5.216527999999999,2.575741,15.210382,5.99572,8.993310000000001,1.77324,6.1951979999999995,1.11461,10.18883,1.13354
0,0,1,1,1.0000002642,0.9999995605,1,1,0,0,0,0,0,0,1,2
0,0,0.999999888772,2.9999979999999997,0,0.991687,0,0.99092,3.999997,6.000003599999999,1,2.98388,1,1,1.9842659999999999,2.97593
3.5,3.05969,6.64067,9.74507,5,6,4.04595,8.10755,2.04616,3.55798,6.55217,6.57488,6,6.5,5.84174,6.33195
45.3656490315,18.845060200000002,60.000031424899994,46.984044,40.25025424421,28.261574000000003,67.005055,41.250214,66.99996200000001,56.000030938718005,110.10383,48.68715,91.770196078,68.99999100000001,65.99996,47.00004
101.46936000000001,0,157.3731512,12.6509,106.73387,0,158.26932000000002,12.53379,225.13241,11.760539999999999,294.99764,7.28384,294.19584072099997,14.778259999999998,265.37869,28.6322
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.496259,3.7251046,3.110342,1.68804,2.683621,0.926574,10.449501,6.4495,2.288275,0.926574,5.096578999999999,0.3506,5.733874,7.1753,3.450197,2.4502045999999997
10.21805,6.21805,21,7,4.48706,2,14.77316,8.94329,38.6932,7.65414,20.844614999999997,11.04175,34.98018,19.585549999999998,19.218249,4
70,59.999990000000004,94.99996,91.00002051804302,66.06352600000001,60.507068079999996,112.6676339073,103.77186499999999,88.9999372602,79.99997034180001,85.54593277627,82.398573,78.00004,70.33667,67.999956,54.846645753375
116.10797469999999,121.21574999999999,163.01319999999998,167.5976,89.69257,88.9307,187.54504999999997,193.489,48.35557,49.035,61.153969999999994,59.91630000000001,45.01887,45.96994,38.84005,40.6251
111.09102384970001,6.8128657351,137.33276,3.4586647,131.81901,6.78192,180.24455999999998,11.886410000000001,63.97491915933,10.0469076698,85.43938,18.6484,81.181509,8.24151,79.239276,12.114540505666
1,0,0,0,0,0,0,0,1,0,2.000004,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0.844589,0,0,0,0,0
279.40750635301,30.0905,433.38415,45.60611,320.85699,28.732689999999998,439.42522999999994,26.2146,356.90412000000003,25.92438,503.61,28.5227032,407.05604999999997,46.4934,349.39716999999996,37.561485999999995
0,0,0,0,0,0,0,0,2,0,0,0,0.128481,2,0,1
87.66975,3.3534319999999997,110.61136,30.482860000000002,23.853461199999998,0.191366,30.6642004,0,68.81673,3.97537,114.25665000000001,40.4133,109.1776,1.87901116195,109.67567000000001,4.38757
0,0,1,0.5,0,0,0.5,0.5,1,0,2.5,1.5000040000000001,1,0.5,0.7981130000000001,0.32119348812
0,0,0,0,0,0,2.22038,1,0,0,0,0,0,0,0,0
85.90339399999999,5.787224,119.66578359999998,26.035800000000002,113.73405,13.35828,127.58749600000002,25.438299999999998,96.09630999999999,19.447426999999998,155.77778799999996,38.266163000000006,127.247208,14.779340000000001,112.587097,20.12829
289.422105,177.01326891080004,441.64352,214.72084,336.894987,194.31002999999998,540.6655020000001,275.62669,447.45929000000007,218.8872,619.202238,326.189497,561.1284800000001,292.5082699999999,477.60179,291.69139
6.8274552,11.837610000000002,13.04527,22.50321,14.206710000000001,20.190559999999998,24.248838363,36.500020000000006,12.832080000000001,27.81367,20.61714,33.9313,14.583583,23.207720000000002,18.32889,20.99226
32.2079,15,29.8745,11.7473,17.7044,8,35.105,23.2551,0,0,0,0,0,0,0,0
0.646033,0,1.9574992,0,2.683298,0,1.159571,0,1.22670522,0,0.5806700113326,0.0604739,0.648613,0,4.767309999799,0
28.328586099999995,0,21.625595699999998,3.81288,33.831427000000005,7.178671,40.417019999999994,1.59922,64.388087,2.50566,98.72560999999999,7.758502,79.57287,6.93865,58.531130000000005,2.29919
193.61034,130.34099,218.56380000000001,107.16878,172.32538,95.33827,311.48795,190.37564400000002,283.8631,132.608455,394.4963,204.23694999999998,320.25280999999995,153.66324,296.15360000000004,146.4614
339.96601,13.42622,451.44123,3.32376,351.23041,1,530.46959,3.85117,349.3299999999999,1,519.78106,5.53919,492.258740515245,5.77942,396.34155000000004,8.31636
35.5237241176,30.0915211125,97.96975,68,83.95363,61.96588,158.00002,113.00002,66.99992,50.999939999999995,106.95876999999999,79.94654,81.99999,62.83533,70.99996000000002,50.000046
29.99999,20.00001,44.999952,27.999150888629,22.854549999999996,24.9992,51,33.99874,53.94474999999999,31.9993,79.546967,60.99902,62.988139999999994,46.999069,65.0000000467,49.9984
6,4,11.681000000000001,3.87443,8,1,15,5,22.00004,8.9925,17.24959,8,10.49933,2.39847,20,5.07762
31.625843,17.1384,45.655159999999995,23.20665,24.5511212,8.81577,46.32817,24.0599,23.479210000000002,11.7166,18.822290000000002,15.6042,34.1007968275,11.462563,30.8612,7.79095
192.70325999999997,79.07303,238.96190099999998,63.84997999999999,193.53962,76.58286,356.30890999999997,121.034,361.08654,143.8553,521.45425,178.27735,420.25827999999996,119.15007999999999,377.727854,142.88796
84.659827504,29.43622,122.010233,30.61876,97.29457517730002,24.214370000000002,167.86421943434797,48.650020000000005,200.00003150000003,45.694680000000005,310.59789,101.50935999999999,224.5039300468612,31.506210000000003,196.6072855716,33.161410839089
4.55283,0,2.68213,0,5.72302,0,0.127524,0,4.73287,0,0,0,0,0,0,0
115.99537,9.12202,163.14073999999997,28.6464,43.327630885000005,0.135776,157.53365,33.07248,13.968119,7.97271,30.51788,19.799711000000002,11.447567999999999,1.59926,7.66802618,4.269321
0.948651,0.948651,0,0,6.707990000000001,2.98352,8,2.98352,1,1,3,0,0,0,4,0
38.753469,4.77639,37.268383830000005,12.80266,23.477238755,4.1195,42.252936000000005,3.29902,48.806070000000005,4.15989,50.76434,7.7477,41.01565,5.12352,41.69903,4.47925
43.341370000000005,12.962950000000001,63.104073,18.36374,22.228495000000002,11.80311,84.86818,42.087779999999995,63.860839999999996,14.384036,74.41149,30.27226,71.60258999999999,9.158619999999999,61.444210000000005,13.4717
85.005446,50.28956000000001,51.27335,48.21443,12.228649,3.892664,43.508084,52.310649999999995,22.288789790092,39.30001,87.55360999999999,60.0837,141.792290174186,115.31086,99.94716442090001,34.57514
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
5.6329899999999995,1.75877,8.51053,5.83063,3.7775469999999998,3.73673,0,8.47978,2.2301889999999998,1.34656,1,1,2.39539,2.74979,2.31599,0
4.371189,4,5.118992,1.9999989999999999,1,0,5,2,3.387691,2.999999,1,1,0.174416,1,0,0
69.82231000000002,42.1509,120.330897,77.7666,43.84283,36.77119,91.4353,79.763,86.20744,43.2504,122.72181999999998,93.1974,107.76020000000001,87.6659,71.36971,62.5244
1,0,0,0,1,0,2,1,0,0,0,0,0,0,2,0
1.9999959999999999,0,2,0,1,0,5,1,0.280297,0,6,0,1,0,2,0.214578
1.11196,1.28483,8.00956,1.14279,5.46668,4.95782,6.61124,3.39827,0,0,2.72946,2,0,0,0,0
